n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
y	B	B-SM.PST.9	ya
a	I	I-SM.PST.9	ya
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
b	B	B-LEX.REC	be
e	I	I-LEX.REC	be
n	B	B-SM.IPFV.1SG	ndi
d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	wa
a	I	I-AS.1	wa
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
b	B	B-LEX.REC	be
e	I	I-LEX.REC	be
n	B	B-SM.IPFV.1SG	ndi
d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	wa
a	I	I-AS.1	wa
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
N	B	B-SM.1SG	Ndi
d	I	I-SM.1SG	Ndi
i	I	I-SM.1SG	Ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
B	B	B-LEX.REC	Be
e	I	I-LEX.REC	Be
n	B	B-SM.IPFV.1SG	ndi
d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	wa
a	I	I-AS.1	wa
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
K	B	B-SM.PST.17	Kwa
w	I	I-SM.PST.17	Kwa
a	I	I-SM.PST.17	Kwa
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
w	B	B-PASS	w
a	B	B-FV	a
*	O	O	O
h	B	B-LEX	hamba
a	I	I-LEX	hamba
m	I	I-LEX	hamba
b	I	I-LEX	hamba
a	I	I-LEX	hamba
*	O	O	O
m	B	B-NCP.1	m
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
W	B	B-SM.PST.1	Wa
a	I	I-SM.PST.1	Wa
h	B	B-LEX	hamb
a	I	I-LEX	hamb
m	I	I-LEX	hamb
b	I	I-LEX	hamb
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
e	B	B-SM.PRT.1	e
h	B	B-LEX	hamb
a	I	I-LEX	hamb
m	I	I-LEX	hamb
b	I	I-LEX	hamb
a	B	B-FV	a
*	O	O	O
n	B	B-COM	na
a	I	I-COM	na
u	B	B-AUG	u
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
u	B	B-SM.1	u
y	B	B-IT	yo
o	I	I-IT	yo
m	B	B-OM.1	m
j	B	B-LEX	jul
u	I	I-LEX	jul
l	I	I-LEX	jul
a	B	B-FV	a
*	O	O	O
b	B	B-SM.PST.2	ba
a	I	I-SM.PST.2	ba
h	B	B-LEX	hamb
a	I	I-LEX	hamb
m	I	I-LEX	hamb
b	I	I-LEX	hamb
a	B	B-FV	a
*	O	O	O
B	B	B-SM.PST.2	Ba
a	I	I-SM.PST.2	Ba
l	B	B-LEX	l
a	B	B-FV	a
*	O	O	O
x	B	B-LEX	xa
a	I	I-LEX	xa
*	O	O	O
b	B	B-SM.PST.2	ba
a	I	I-SM.PST.2	ba
p	B	B-LEX	phi
h	I	I-LEX	phi
i	I	I-LEX	phi
*	O	O	O
n	B	B-COM	na
a	I	I-COM	na
p	B	B-LEX	phi
h	I	I-LEX	phi
i	I	I-LEX	phi
*	O	O	O
b	B	B-SM.PRT.2	be
e	I	I-SM.PRT.2	be
s	B	B-LOC.COP	se
e	I	I-LOC.COP	se
n	B	B-9.LEX	ndlel
d	I	I-9.LEX	ndlel
l	I	I-9.LEX	ndlel
e	I	I-9.LEX	ndlel
l	I	I-9.LEX	ndlel
e	B	B-LOC	eni
n	I	I-LOC	eni
i	I	I-LOC	eni
*	O	O	O
e	B	B-RC.9	e
b	B	B-LEX	bhek
h	I	I-LEX	bhek
e	I	I-LEX	bhek
k	I	I-LEX	bhek
a	B	B-FV	a
*	O	O	O
e	B	B-LOC	e
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
w	B	B-LEX	w
e	B	B-LOC	eni
n	I	I-LOC	eni
i	I	I-LOC	eni
*	O	O	O
k	B	B-SM.PST.17	kwa
w	I	I-SM.PST.17	kwa
a	I	I-SM.PST.17	kwa
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
b	B	B-SM.PST.2	ba
a	I	I-SM.PST.2	ba
d	B	B-LEX	dib
i	I	I-LEX	dib
b	I	I-LEX	dib
a	B	B-RECP	an
n	I	I-RECP	an
a	B	B-FV	a
*	O	O	O
n	B	B-COM	na
a	I	I-COM	na
i	B	B-AUG	i
n	B	B-9.LEX	ndoda
d	I	I-9.LEX	ndoda
o	I	I-9.LEX	ndoda
d	I	I-9.LEX	ndoda
a	I	I-9.LEX	ndoda
*	O	O	O
y	B	B-SM.PST.9	ya
a	I	I-SM.PST.9	ya
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
n	B	B-9.LEX	ndoda
d	I	I-9.LEX	ndoda
o	I	I-9.LEX	ndoda
d	I	I-9.LEX	ndoda
a	I	I-9.LEX	ndoda
*	O	O	O
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
u	B	B-SM.2SG	u
l	B	B-OM.11	lu
u	I	I-OM.11	lu
s	B	B-LEX	s
a	B	B-FV	a
*	O	O	O
p	B	B-LEX	phi
h	I	I-LEX	phi
i	I	I-LEX	phi
*	O	O	O
u	B	B-AUG	u
b	B	B-11.LEX	bhelu
h	I	I-11.LEX	bhelu
e	I	I-11.LEX	bhelu
l	I	I-11.LEX	bhelu
u	I	I-11.LEX	bhelu
*	O	O	O
l	B	B-AS.11	lu
u	I	I-AS.11	lu
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
W	B	B-SM.PST.1	Wa
a	I	I-SM.PST.1	Wa
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
u	B	B-AUG	u
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
b	B	B-LEX	buzani
u	I	I-LEX	buzani
z	I	I-LEX	buzani
a	I	I-LEX	buzani
n	I	I-LEX	buzani
i	I	I-LEX	buzani
*	O	O	O
k	B	B-LOC	ku
u	I	I-LOC	ku
l	B	B-PRO.11	lo
o	I	I-PRO.11	lo
*	O	O	O
U	B	B-SM.2SG	U
l	B	B-OM.11	lu
u	I	I-OM.11	lu
s	B	B-LEX	s
a	B	B-FV	a
*	O	O	O
p	B	B-LEX	phi
h	I	I-LEX	phi
i	I	I-LEX	phi
*	O	O	O
o	B	B-DEM.11.PROX	olu
l	I	I-DEM.11.PROX	olu
u	I	I-DEM.11.PROX	olu
*	O	O	O
b	B	B-11.LEX	bhelu
h	I	I-11.LEX	bhelu
e	I	I-11.LEX	bhelu
l	I	I-11.LEX	bhelu
u	I	I-11.LEX	bhelu
*	O	O	O
U	B	B-SM.2SG	U
y	B	B-LEX	y
a	B	B-FV	a
*	O	O	O
p	B	B-LEX	phi
h	I	I-LEX	phi
i	I	I-LEX	phi
*	O	O	O
n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
Y	B	B-SM.PST.9	Ya
a	I	I-SM.PST.9	Ya
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
B	B	B-LEX.REC	Be
e	I	I-LEX.REC	Be
n	B	B-SM.IPFV.1SG	ndi
d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	wa
a	I	I-AS.1	wa
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
B	B	B-LEX.REC	Be
e	I	I-LEX.REC	Be
n	B	B-SM.IPFV.1SG	ndi
d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	wa
a	I	I-AS.1	wa
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
H	B	B-IDEO	He
e	I	I-IDEO	He
*	O	O	O
h	B	B-LEX	hamba
a	I	I-LEX	hamba
m	I	I-LEX	hamba
b	I	I-LEX	hamba
a	I	I-LEX	hamba
*	O	O	O
m	B	B-NCP.1	m
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
w	B	B-SM.PST.1	wa
a	I	I-SM.PST.1	wa
h	B	B-LEX	hamb
a	I	I-LEX	hamb
m	I	I-LEX	hamb
b	I	I-LEX	hamb
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
w	B	B-SM.PST.1	wa
a	I	I-SM.PST.1	wa
y	B	B-IT	yo
o	I	I-IT	yo
f	B	B-LEX	fik
i	I	I-LEX	fik
k	I	I-LEX	fik
a	B	B-LEX	a
*	O	O	O
p	B	B-LEX	phezu
h	I	I-LEX	phezu
e	I	I-LEX	phezu
z	I	I-LEX	phezu
u	I	I-LEX	phezu
*	O	O	O
k	B	B-AS.17	kwa
w	I	I-AS.17	kwa
a	I	I-AS.17	kwa
i	B	B-AUG	i
l	B	B-NCP.5	li
i	I	I-NCP.5	li
w	B	B-LEX	wa
a	I	I-LEX	wa
*	O	O	O
k	B	B-LOC	ku
u	I	I-LOC	ku
e	B	B-DEM.5.PROX	eli
l	I	I-DEM.5.PROX	eli
i	I	I-DEM.5.PROX	eli
*	O	O	O
l	B	B-NCP.5	li
i	I	I-NCP.5	li
w	B	B-LEX	wa
a	I	I-LEX	wa
*	O	O	O
u	B	B-SM.1	u
z	B	B-FUT	za
a	I	I-FUT	za
m	B	B-OM.1	m
j	B	B-LEX	jul
u	I	I-LEX	jul
l	I	I-LEX	jul
a	B	B-FV	a
*	O	O	O
w	B	B-SM.PST.1	wa
a	I	I-SM.PST.1	wa
f	B	B-LEX	fik
i	I	I-LEX	fik
k	I	I-LEX	fik
a	B	B-FV	a
*	O	O	O
w	B	B-SM.PST.1	wa
a	I	I-SM.PST.1	wa
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
h	B	B-IMP	hi
i	I	I-IMP	hi
m	B	B-LEX	ma
a	I	I-LEX	ma
*	O	O	O
a	B	B-DEM.16.PROX	apha
p	I	I-DEM.16.PROX	apha
h	I	I-DEM.16.PROX	apha
a	I	I-DEM.16.PROX	apha
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
z	B	B-FUT	za
a	I	I-FUT	za
k	B	B-OM.2SG	ku
u	I	I-OM.2SG	ku
j	B	B-LEX	jul
u	I	I-LEX	jul
l	I	I-LEX	jul
a	B	B-FV	a
*	O	O	O
a	B	B-DEM.16.PROX	apha
p	I	I-DEM.16.PROX	apha
h	I	I-DEM.16.PROX	apha
a	I	I-DEM.16.PROX	apha
*	O	O	O
e	B	B-LOC	e
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
w	B	B-LEX	w
e	B	B-LOC	eni
n	I	I-LOC	eni
i	I	I-LOC	eni
*	O	O	O
Y	B	B-SM.PST.9	Ya
a	I	I-SM.PST.9	Ya
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-REC.CJ	e
*	O	O	O
i	B	B-AUG	i
m	B	B-10.LEX	mfe
f	I	I-10.LEX	mfe
e	I	I-10.LEX	mfe
*	O	O	O
e	B	B-AC.10	ezi
z	I	I-AC.10	ezi
i	I	I-AC.10	ezi
n	B	B-LEX	ntlanu
t	I	I-LEX	ntlanu
l	I	I-LEX	ntlanu
a	I	I-LEX	ntlanu
n	I	I-LEX	ntlanu
u	I	I-LEX	ntlanu
*	O	O	O
b	B	B-IDEO	bo
o	I	I-IDEO	bo
*	O	O	O
B	B	B-LEX.REC	Be
e	I	I-LEX.REC	Be
n	B	B-SM.IPFV.1SG	ndi
